,Individual,Population,Cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
1191,individual1191,MSL,16,0.0355272675285318,-0.00567487449915812,-0.000599310418198089,0.000845596102037325,-0.00165107386815453,0.0420299884734453,0.00307262140163874,0.0117555130715846,-0.000416958646659753,0.03097148319801,0.0840305746164461,0.0514548667916259,0.0150757019507679,-0.011217224093185,-0.00518789102428896,-0.00708094322136816,0.00900149235487795,0.0114527393783724,-0.0127786194591953,-0.00534904959945493,-0.0125600733552911,0.0051187122737133,0.0220058126315096,-0.0123300359100822,4.69069622077613e-05
1192,individual1192,ESN,17,0.035527003856324,-0.00499049374006571,-0.00133545121122119,0.000151801957913881,0.000435043766522906,-0.0124680770955913,0.0118119594116403,-0.0457806376942915,0.00177354615830952,-0.0065588012888866,-0.0198314007083069,-0.0117447735878569,0.00662438245842071,-0.00438681268463334,-0.00517187052433795,-0.0201136478448026,0.00225727183447207,0.0141867264360823,-0.00212423457671346,-0.00351229752533224,-0.0123526853116469,-0.00951280005347553,-0.00151461413799642,0.0038089962685068,-0.000990196188260632
1193,individual1193,ESN,17,0.0348741780627128,-0.00467964012233329,-0.000193042084502147,0.000285925079351722,0.00163043543577188,-0.0155932270523803,0.0113686788825789,-0.0505279632835601,0.00722480657341578,-0.00322443607248741,-0.0335709452080074,-0.0286747449369275,-0.00616627315401514,0.00337779202649471,0.00567771497477505,-0.00585119074039697,0.00485938290011045,0.0136144867194711,0.0024613288876927,-0.0122240160972687,0.0140638895067626,0.0108735108582528,0.00330923636451177,-0.0019204617310815,-0.00193263818736345
1194,individual1194,ESN,17,0.0349888749027012,-0.00546684096888316,-0.00133981648071025,-0.000711418602897582,-0.00115323204086121,-0.0119012883481694,0.0114231377550654,-0.0457713498101605,0.00746292783234306,-0.0183643132193682,-0.00623004458678302,-0.00386040398298204,-0.00805275376159954,-0.00805675831536417,-0.00696374449835197,-2.02275565107113e-05,-0.0132977218787156,0.0100212275389793,0.00445906131642096,0.018565587065853,0.00433850652539963,-0.0123686827215559,0.0169338537537134,0.032909865880323,0.0119684123399598
1195,individual1195,ESN,17,0.0353517998417871,-0.00533356097378966,-0.00121888643672945,-0.000369112569008433,-0.00118053170532877,-0.015703591487376,0.010620768751839,-0.0483317313815822,0.00349923810813563,-0.0248323153472552,-0.00253888925283055,-0.0150739701211966,-0.00477938773734189,-0.00123143119254433,-0.0109580488617484,0.0110892394150759,-0.0229763325985438,7.89195255113231e-05,-0.00142000587183664,0.00734717038830261,0.00130358041120079,-0.0245620754446342,-0.00642082756880656,0.0280922844298975,0.0133975151813945
1196,individual1196,ESN,17,0.0351808247993,-0.00460506941695354,7.52495422889323e-05,0.000437747429179602,0.00208412964368113,-0.0112817380940485,0.010055137017427,-0.0480951400600885,0.0065505992085985,-0.00361764097399658,-0.0289152717757524,-0.0245313795578681,-0.0179484281178528,6.79305689984416e-07,0.00679747614425476,-0.00270683616470288,0.000278873769765281,0.0261905542595125,0.00750801764890237,-0.0109846568952845,-0.00910103010438339,0.000115949384288892,-0.00661210882827471,0.0246363393355356,0.00535123473668109
1197,individual1197,ESN,17,0.0349663564199725,-0.00441354350300292,-0.000157765309602781,0.000792394557921878,0.00303027573787505,-0.0117802369692082,0.0097660107993632,-0.0425440707214585,0.00816801733598249,-0.0113758894339493,-0.0113024178304192,-0.0231854911524282,0.00482505689353145,-0.00965682411111382,-0.0178730873502509,-0.00616938772296222,-0.0132791869363656,-0.000531286853836529,0.00955423624184666,-0.0119086099306188,-0.00174592312239224,-0.0132576836455533,-0.0029782642951488,0.00806724733981292,0.00141065274812852
1198,individual1198,ESN,17,0.0351622798911784,-0.00553904292652473,-0.000457546849553527,0.000108276505404379,0.00193388790305701,-0.0138370771276596,0.00839333643714859,-0.0406752555489247,0.00480714917926119,-0.0306673439601884,0.000931013405333175,-0.0122962783887046,-0.00436836804839978,-0.00190703908578145,-0.00116704569027682,0.0112737464979489,-0.0280884599792058,0.0257206258563001,-0.00277949130763529,-0.0102878125888551,-0.00247954362085237,-0.00333363455806718,0.00503863705042156,0.0161624160572471,0.0152853342948627
1199,individual1199,ESN,17,0.035126372100183,-0.00480945275843107,-0.00168742301164059,-0.000493104621704848,-0.00155030969704917,-0.0170291301451208,0.010992853449195,-0.0395282876372118,-0.00150291934469541,-0.0142286986419623,-0.00560938551713198,-0.00643361879180152,-0.00271502891412156,0.00219164635195891,0.00795973246812022,-0.000651616577602956,0.00387613992310076,0.00987402320006268,0.00565294391571843,-0.00401254789859608,0.00642938927354426,-0.00845159431412419,-0.0119406852694154,-0.0198221280434724,0.0259055733409853
1200,individual1200,ESN,17,0.0348283874425644,-0.00505962943814328,-0.0005831115532813,0.000609895584085302,-0.00124812156034492,-0.0140377472978016,0.0108875517925475,-0.0527085253651323,0.0083086418561054,-0.00318141631320094,-0.0244802003387209,-0.0163591030106506,0.00188804977126097,-0.0123571309794205,-0.00395440191003499,-0.00727015914628826,0.000218613935530942,-0.00216878891253413,-0.000553642689686001,0.00507647995583723,0.000687238476636196,-0.00590101909128594,-0.00304160673253418,0.0131203117816753,0.000220180145815762
1201,individual1201,ESN,17,0.0356250444478046,-0.00549771672126335,-6.22496929152127e-05,-0.000157668595022175,0.00290209696444034,-0.01123082290703,0.00790524300815323,-0.0470215235543499,0.00627292059660538,0.00141007468384448,-0.0140371703129048,-0.0228817264742581,-0.00540405319870776,-0.00666940999104303,0.000823929295800028,-0.00955726264722429,-0.0122821473773393,0.00880319982603106,-0.00961273020137338,-0.00944859514285902,-0.00156104700372002,-0.00390780526935096,-0.00427082209006616,-0.00205568047227962,0.0167458568167258
1202,individual1202,ESN,17,0.0348534690236137,-0.00467078555427085,0.000555075246040348,-0.000935192844835944,0.00141223547854612,-0.013783384114116,0.0103159233644019,-0.0503485603459241,0.00233320458792613,0.00683222303793901,-0.0195810803927906,-0.0261521074906092,-0.0151222311599301,-0.00899523258624362,-0.012289886353658,-0.0130406926605444,-0.00581260201481542,0.0125833226023531,0.00961603937150426,-0.000698061476524776,-0.0217530364277311,-0.0189057539259998,0.00313807144538845,-0.00750339758278534,-0.00948098591011201
1203,individual1203,ESN,17,0.0351784057193815,-0.00504089831576638,0.000410297514360243,-0.000284717910759427,0.00218846638299817,-0.0139592412540194,0.0132765192683889,-0.0439652047540709,0.0069376021037769,-0.00939983977892211,-0.0175854531302695,-0.0103290154235544,-0.00732856175601217,-0.004574525190114,0.00237216093781865,-0.0121270315532885,-0.00763382776448129,0.0252785718198915,0.00644772396898432,-0.00438369749161689,-0.0104045563880431,-0.00495155049821814,-0.0113234521574391,0.00210935699320446,-0.0065924169567267
1204,individual1204,ESN,17,0.0348844275097107,-0.00525033035595607,-0.000147479924525078,-0.00017425660522032,0.00315830632028539,-0.0176666499404527,0.00743439040710947,-0.0446982276922551,-1.69011398875959e-06,-0.0035940315901642,-0.0281572521365739,-0.0284631231991,-0.00932173329755168,-0.00286210282877586,-0.0065801199572577,-0.0126077448144217,-0.00486916171661227,1.6109249363149e-05,-0.00719433958473494,-0.00236589706169277,-0.00307113676345921,0.00482745711997593,0.00636422577970727,0.0285380848474143,-0.00963694773348833
1205,individual1205,ESN,17,0.0353447909339749,-0.00514332243185136,-0.000449187891690261,-0.000325338028188273,0.000168473867448155,-0.0197823242991192,0.0109680790984123,-0.0508690945218513,0.00261441733008241,-0.00869574586548992,-0.0303903103349655,-0.0357491812384704,-0.00676591798596938,-0.00103317734964914,0.00150968475752507,-0.00431110940846457,0.00783471605685645,0.00707390119680932,0.00122235445140472,0.00101990891374786,-0.00340635436068679,-0.00264202159025454,-0.0107829754140051,0.00805781790167907,-0.00976882536838806
1206,individual1206,ESN,17,0.0351177580118761,-0.00537957878516798,-0.000135540647345831,4.68252129485458e-05,-0.00104032851130466,-0.014179542220219,0.0120169927111533,-0.041257916733475,0.00129364516318395,-0.00117078368299939,-0.0240505257713514,-0.018142376146877,0.00621809018879732,0.0128399696523228,0.0133362137009054,-0.00377169842320264,-0.0048681522053444,0.0217467755417967,0.00784045786969651,0.000460886142205407,-0.00478628942380023,-0.00537619068067947,0.00413572089469242,-0.00138810601415167,-0.000979775348764495
1207,individual1207,ESN,17,0.0350655216644398,-0.00542040063095261,-0.0010136123937428,0.00051012551043539,0.000368485050193411,-0.0125596202907578,0.00974767708476161,-0.043681218937096,0.010641180696564,-0.00778824862312763,-0.0121348268869128,-0.0124927930166278,0.00242256371815318,0.000450339580955232,-0.00488904623166563,-0.0061051534471041,-0.000937264693774932,0.0211983199575281,0.00495094493154559,-0.00930366435612067,-0.0226312031779871,0.000761463602022661,0.00110686763981529,-0.00457996073683703,-0.00232623497717941
1208,individual1208,ESN,17,0.0349193018611222,-0.00500999243365144,-0.000912699255131615,-0.000851445347389102,0.00227347443374604,-0.0126626280368323,0.0124366049617845,-0.0477650968554267,0.00671516712482381,-0.0213272396645395,-0.00763155321822221,-0.0222553717974096,-0.00156036967529066,0.00281051223096137,-0.0148087632412632,0.00618267735793726,-0.00737063867808117,0.020528501529537,0.00994805566334698,0.000628766663943362,0.00590762237841448,-0.0223277677024881,-0.00811383206067818,0.00556981366583611,0.0238887760130954
1209,individual1209,ESN,17,0.0347908384759494,-0.00548602017822818,-8.49966854110656e-05,0.000199843543487232,-0.00223643373481219,-0.015648762667077,0.00632058879697212,-0.044148938432685,0.00417574738113674,-0.0206214240403721,-0.024098133376356,-0.0194656263180056,-0.0113811342396448,-0.00636774772448484,0.00215692503291421,0.0103505217104149,-0.0194493651996768,0.00181966771528615,0.00719438209053824,-0.00628329595064178,-0.00551360087732535,-0.00410787799593252,0.00979330969073361,0.00822498599244027,0.0155282222225793
1210,individual1210,ESN,17,0.0351960504359072,-0.00528377526201976,-0.00077630708039922,-0.00147414021007214,-0.00278576294549913,-0.0157056904252245,0.0104237316197196,-0.0503778119049815,0.00458157821731242,-0.000460413238573453,-0.0103151793683065,-0.00703104917797836,-0.0179592468410539,-0.0161209349608005,-0.0112153479506022,-0.00631710601227115,0.00308167148638275,0.00467951601907866,-0.00379605207428286,-0.00420877317677303,0.00522500943241391,-0.0178972409914406,-0.0177407076458622,0.0132944308709257,-0.00743061157928689
1211,individual1211,ESN,17,0.035146790423434,-0.00529897739863827,-0.00108872710664016,-0.00104883834652879,0.000624556685047016,-0.0120770147462426,0.00912431131500136,-0.0502982571045738,0.0015750022129072,0.00666341409864963,-0.0157023603767644,-0.0123346416799242,-0.0146382764206671,-0.00914193491706177,-0.0219361031618663,-0.014624779577711,0.0074571387807483,0.00422796860366206,-0.00175298326449253,-0.0224843085293316,-0.00660230210743638,-0.00455327595848101,-0.00200539657218509,0.0036753508516651,-0.00941088236740296
1212,individual1212,ESN,17,0.0354878519273522,-0.00487191651219701,-0.000599695038794689,-0.000373467086361576,0.000361951516518729,-0.0101485021080338,0.0065675638692905,-0.0440109144434399,0.0009287746467093,-0.000414543546670816,-0.0152192849160414,-0.010626929383757,0.00271792199648224,-0.00783695763624214,-0.0108894869390632,-0.00575125445556153,0.00672764988528526,-0.00584340953945776,-0.00779531610926238,0.0115960527631281,-0.0033838778324324,-0.0111624234407372,-0.0176291392642037,0.0151642176186098,0.0222013135537362
1213,individual1213,ESN,17,0.0348991790694604,-0.00495818789906899,-0.000969932548960396,0.000311464181402711,0.00188905228557408,-0.0117146656655184,0.0105385010473127,-0.0390118613363527,0.00809398024765801,-0.00400294997146193,-0.0217100748487017,-0.01899526553797,7.26238854679864e-06,-0.00927430096177867,-0.00258816372583355,-0.00187289731609737,-0.0117142937312285,0.0102917138421126,-0.00133123163318997,-0.0138623983905512,0.00566800583467162,0.00133479757716323,0.0129968602265314,-0.000264923395139028,-0.0115770905544616
1214,individual1214,ESN,17,0.0354026483211473,-0.00508624058084389,0.000615231011579061,0.00100453875246045,0.00413874969960776,-0.0138916321025366,0.00819250352435419,-0.0335061321555193,0.00425372556146855,0.00400569499723773,-0.0178933676741325,-0.0197519541640072,0.00696849886079764,-0.00341937859096799,0.00455988482871207,-0.00757681525747163,-0.000503178574134509,-0.000539796416232892,-0.00517744124149992,0.00145057125159358,0.00205348364364705,-0.00605761036871939,-0.0114520253581353,-0.00423157467306488,0.00564454998480556
1215,individual1215,ESN,17,0.0351610265906786,-0.00499886831464154,-8.18839715115731e-05,0.000920212424751405,-0.00220239262417695,-0.0145715479248315,0.0133414481126383,-0.0423153876746778,0.00685131505175812,-0.00728844118883014,-0.0171235522760047,-0.0078025353935532,-0.00416172428182094,-0.00541388238334583,-0.00228605932169391,-0.00660754404501251,-0.00261497795286126,0.00587107859950871,0.0141769909704588,-0.0160781042145555,-0.0164567024313805,-0.00896533377377007,0.00414476657003194,0.0147966318517018,-0.00681265540121567
1216,individual1216,ESN,17,0.0348690633620367,-0.00528051275652962,-0.00169045967651175,-3.10079311452524e-06,-0.00156109553743301,-0.0169146043987881,0.011007544739238,-0.0519363318231517,-0.00619058339024253,-0.0130328155859505,-0.00854622544746215,-0.0149176378047204,-0.00400615631462404,-0.00152916701995594,-0.00790305346448337,0.0213066644675214,-0.02548977748001,0.0168911808498111,-0.00219435712386348,-0.00906902368699143,-0.0203982415258396,-0.0191846908265453,0.0193203514595925,0.0115083848294541,0.0212619972309301
1217,individual1217,ESN,17,0.0354888908851174,-0.00455823742022984,4.10794516433597e-05,0.000776483088142891,0.000951947834252658,-0.0106246081686996,0.00985965783460751,-0.0473262809994036,0.0129220666947105,-0.0141431640136061,-0.00458922204131396,-0.0239350266364348,-0.0173888232376445,-0.00208846623907578,-0.000815916993513577,0.0153571937256478,0.00163072128757941,0.0117423757402997,0.0166794158902923,-0.0101784678552973,-0.00592011215659028,-0.0182358794953435,0.00606349100721097,0.0231949600427094,0.0170992046212986
1218,individual1218,ESN,17,0.0349242569691772,-0.00477410058166691,-0.000958444055007198,-6.28866177787278e-05,0.00310097771803531,-0.0127323740801305,0.00580051128245444,-0.0422859139418972,0.00143531460404822,0.00659267431529246,-0.0191175738688293,-0.00653851312517982,-0.019082448374579,-0.00667040682371354,-0.00806212510510432,-0.00119201040674497,-0.00127130637755961,-0.00802803930985924,0.0104455019304122,-0.00114502029982306,0.00284775286449763,-0.00970269449500981,0.0160662739005232,0.00592170461612794,-0.0148202062557939
1219,individual1219,ESN,17,0.0342379443855762,-0.00506949184338092,0.000448117890016225,-0.001023124450091,0.00170983136308437,-0.0161477824272768,0.0114589907794894,-0.0440835323870328,0.00695205832344768,-0.00697762115956965,-0.0192133984219825,-0.0182373854053346,-0.00219386592797135,0.0125784952239867,-0.00103083725904984,-0.0096079745973635,0.000277098657950532,0.00559730343888214,-0.00579595592498581,0.000499961739665314,-0.0172428124501982,-0.00640899563702988,-0.00248751656190137,0.0148499072686202,-0.0016147864980595
1220,individual1220,ESN,17,0.0356952525992613,-0.00462109767350027,-0.000348002504370788,-0.00127899304367387,0.000326197009586778,-0.0163777923439607,0.010713804058205,-0.0556188351929511,0.00662201051838991,-0.00857516129638655,-0.0271438977441788,-0.0131078529527601,-0.0241467936760341,-0.020594345748483,-0.00735173307186256,-0.00959273307812705,-0.0132425146346652,0.00500657055515696,0.00298058556676737,0.0117993420612911,-0.00798933820966492,-0.00732579530310893,-0.00334208627690342,0.0036963328584335,0.00172610239035651
